date,trade_id,idx,event,current_pos,change,direction,score,shares,price_stock,price_spy,beta
2013-07-23 09:30:00,27,4296,holding,9780.55650374988,21.55866985400519,-1.0,-1,100.01022580340106,97.55,169.8,0.6185461373431155
2013-07-23 16:00:00,27,4297,holding,9818.73618335878,59.73834946290454,-1.0,-1,100.01022580340106,96.76,169.14,0.6185461373431155
2013-07-24 09:30:00,27,4298,holding,9813.941368420372,54.943534524497274,-1.0,-1,100.01022580340106,97.21,169.79,0.6182627957037024
2013-07-24 16:00:00,27,4299,holding,9790.38325557399,31.385421678115474,-1.0,-1,100.01022580340106,96.66,168.52,0.6182627957037024
2013-07-25 09:30:00,27,4300,holding,9770.824790236053,11.826956340177908,-1.0,-1,100.01022580340106,96.67,168.22,0.617211132308181
2013-07-25 16:00:00,27,4301,closing,9732.737864366367,-26.259969529507586,-1.0,-1,100.01022580340106,97.49,168.93,0.617211132308181
2013-10-21 16:00:00,28,4423,opening,9732.737864366367,0.0,1.0,1,102.8939408432854,94.59,174.4,0.5606289458199146
2013-10-22 09:30:00,28,4424,holding,9712.578805033287,-20.15905933307959,1.0,1,102.8939408432854,94.68,174.91,0.5599242077370467
2013-10-22 16:00:00,28,4425,holding,9729.00947821122,-3.7283861551481285,1.0,1,102.8939408432854,95.12,175.41,0.5599242077370467
2013-10-23 09:30:00,28,4426,holding,9759.504913529223,26.767049162856143,1.0,1,102.8939408432854,95.08,174.81,0.5585838195751872
2013-10-23 16:00:00,28,4427,holding,9683.831662176259,-48.90620219010744,1.0,1,102.8939408432854,94.21,174.57,0.5585838195751872
2013-10-24 09:30:00,28,4428,holding,9684.220587789738,-48.517276576629456,1.0,1,102.8939408432854,94.41,174.92,0.5585057049095844
2013-10-24 16:00:00,28,4429,closing,9698.734327852591,-34.003536513774776,1.0,1,102.8939408432854,94.68,175.15,0.5585057049095844
2014-07-23 09:30:00,29,4800,opening,9698.734327852591,0.0,-1.0,-1,101.54679434459838,95.51,198.5,0.5414620483861606
2014-07-23 16:00:00,29,4801,holding,9722.67953788593,23.94521003333851,-1.0,-1,101.54679434459838,95.35,198.64,0.5414620483861606
2014-07-24 09:30:00,29,4802,holding,9719.925364322979,21.191036470387317,-1.0,-1,101.54679434459838,95.48,198.83,0.5418819562568841
2014-07-24 16:00:00,29,4803,holding,9723.22937523866,24.495047386068315,-1.0,-1,101.54679434459838,95.35,198.65,0.5418819562568841
2014-07-25 09:30:00,29,4804,holding,9691.423015542403,-7.311312310187995,-1.0,-1,101.54679434459838,95.36,198.09,0.54338447347489
2014-07-25 16:00:00,29,4805,holding,9634.522187527384,-64.21214032520714,-1.0,-1,101.54679434459838,95.72,197.72,0.54338447347489
2014-07-28 09:30:00,29,4806,closing,9659.06183169411,-39.672496158481074,-1.0,-1,101.54679434459838,95.5,197.76,0.5459171617744161
