date,trade_id,idx,event,current_pos,change,direction,score,shares,price_stock,price_spy,beta
2009-10-23 09:30:00,0,2414,opening,10000.0,0.0,1.0,2,194.02405898331392,51.54,109.69,1.1388163314577429
2009-10-23 16:00:00,0,2415,holding,10309.176230820132,309.17623082013256,1.0,2,194.02405898331392,51.3,108.08,1.1388163314577429
2009-10-26 09:30:00,0,2416,holding,10282.661298772222,282.6612987722214,1.0,2,194.02405898331392,51.3,108.2,1.1379173067806905
2009-10-26 16:00:00,0,2417,holding,10556.055374748259,556.0553747482594,1.0,2,194.02405898331392,51.24,106.91,1.1379173067806905
2009-10-27 09:30:00,0,2418,holding,10533.420923880014,533.4209238800138,1.0,2,194.02405898331392,51.26,107.03,1.1366811672291197
2009-10-27 16:00:00,0,2419,holding,10631.340590583395,631.3405905833946,1.0,2,194.02405898331392,51.07,106.42,1.1366811672291197
2009-10-28 09:30:00,0,2420,closing,10663.835819433527,663.8358194335275,1.0,2,194.02405898331392,50.93,106.15,1.1367535863572142
2010-07-22 16:00:00,1,2787,opening,10663.835819433527,0.0,1.0,2,216.34887034760655,49.29,109.46,1.1083568180708776
2010-07-23 09:30:00,1,2788,holding,10627.886966607983,-35.948852825543774,1.0,2,216.34887034760655,48.88,109.24,1.108404595648635
2010-07-23 16:00:00,1,2789,holding,10619.930200973875,-43.90561845965176,1.0,2,216.34887034760655,50.14,110.41,1.108404595648635
2010-07-26 09:30:00,1,2790,holding,10604.658611171517,-59.177208262009536,1.0,2,216.34887034760655,50.28,110.6,1.1088591948540896
2010-07-26 16:00:00,1,2791,holding,10411.237843420175,-252.59797601335194,1.0,2,216.34887034760655,50.45,111.56,1.1088591948540896
2010-07-27 09:30:00,1,2792,holding,10329.869539750118,-333.9662796834087,1.0,2,216.34887034760655,50.75,112.17,1.108558382200871
2010-07-27 16:00:00,1,2793,closing,10441.76111402068,-222.0747054128458,1.0,2,216.34887034760655,50.58,111.55,1.108558382200871
2011-01-26 09:30:00,2,3046,opening,10441.76111402068,0.0,1.0,2,185.17044004292748,56.39,129.49,1.0971591840527508
2011-01-26 16:00:00,2,3047,holding,10370.009669609055,-71.7514444116251,1.0,2,185.17044004292748,56.2,129.67,1.0971591840527508
2011-01-27 09:30:00,2,3048,holding,10384.283574546533,-57.477539474149026,1.0,2,185.17044004292748,56.31,129.7,1.0971291753713985
2011-01-27 16:00:00,2,3049,holding,10384.62129517689,-57.1398188437906,1.0,2,185.17044004292748,56.63,129.99,1.0971291753713985
2011-01-28 09:30:00,2,3050,holding,10363.405599842812,-78.3555141778682,1.0,2,185.17044004292748,56.68,130.14,1.0970745744780368
2011-01-28 16:00:00,2,3051,holding,10693.958023363277,252.1969093425957,1.0,2,185.17044004292748,55.81,127.72,1.0970745744780368
2011-01-31 09:30:00,2,3052,closing,10622.851516245411,181.09040222473135,1.0,2,185.17044004292748,55.81,128.07,1.096724780729333
2012-10-18 16:00:00,3,3921,opening,10622.851516245411,0.0,1.0,2,143.66853551860171,73.94,145.82,1.0430528225390774
2012-10-19 09:30:00,3,3922,holding,10661.875376190563,39.023859945150534,1.0,2,143.66853551860171,73.93,145.55,1.0434236066924534
2012-10-19 16:00:00,3,3923,holding,10925.218953675456,302.3674374300451,1.0,2,143.66853551860171,73.51,143.39,1.0434236066924534
2012-10-22 09:30:00,3,3924,holding,10915.209951465356,292.3584352199445,1.0,2,143.66853551860171,73.19,143.15,1.0419023728664853
2012-10-22 16:00:00,3,3925,holding,10991.182773294728,368.3312570493162,1.0,2,143.66853551860171,73.99,143.41,1.0419023728664853
2012-10-23 09:30:00,3,3926,holding,11121.451613874755,498.60009762934385,1.0,2,143.66853551860171,73.28,141.86,1.041522046371301
2012-10-23 16:00:00,3,3927,closing,11201.754170879021,578.9026546336097,1.0,2,143.66853551860171,73.38,141.42,1.041522046371301
2013-07-23 16:00:00,4,4297,opening,11201.754170879021,0.0,-1.0,-2,136.25780526552757,82.21,169.14,1.0100620852260473
2013-07-24 09:30:00,4,4298,holding,11274.861982141794,73.10781126277212,-1.0,-2,136.25780526552757,82.33,169.79,1.0100637792256315
2013-07-24 16:00:00,4,4299,holding,11120.512022429799,-81.24214844922322,-1.0,-2,136.25780526552757,82.18,168.52,1.0100637792256315
2013-07-25 09:30:00,4,4300,holding,11096.936884239869,-104.81728663915192,-1.0,-2,136.25780526552757,82.05,168.22,1.0094696299772918
2013-07-25 16:00:00,4,4301,holding,11085.647118496974,-116.10705238204783,-1.0,-2,136.25780526552757,82.85,168.93,1.0094696299772918
2013-07-26 09:30:00,4,4302,holding,11028.807981607106,-172.94618927191567,-1.0,-2,136.25780526552757,82.55,168.22,1.0091640797778467
2013-07-26 16:00:00,4,4303,holding,11008.226956272498,-193.52721460652435,-1.0,-2,136.25780526552757,83.6,169.11,1.0091640797778467
2013-07-29 09:30:00,4,4304,closing,10954.496866029742,-247.25730484927936,-1.0,-2,136.25780526552757,83.56,168.68,1.0071354164456685
2014-04-22 16:00:00,5,4673,opening,10954.496866029742,0.0,1.0,2,126.07315992668595,86.89,187.89,0.8220297161659956
2014-04-23 09:30:00,5,4674,holding,10964.048468338662,9.55160230892056,1.0,2,126.07315992668595,86.9,187.81,0.8210233527059531
2014-04-23 16:00:00,5,4675,holding,11156.427373241931,201.93050721219058,1.0,2,126.07315992668595,88.13,187.45,0.8210233527059531
2014-04-24 09:30:00,5,4676,holding,11082.514797268439,128.01793123869666,1.0,2,126.07315992668595,88.3,188.37,0.8197044638283627
2014-04-24 16:00:00,5,4677,holding,11175.039390937347,220.5425249076048,1.0,2,126.07315992668595,88.59,187.83,0.8197044638283627
2014-04-25 09:30:00,5,4678,holding,11253.161686529107,298.6648204993646,1.0,2,126.07315992668595,88.7,187.21,0.81990049745819
2014-04-25 16:00:00,5,4679,holding,11299.33816731873,344.84130128898784,1.0,2,126.07315992668595,88.31,186.29,0.81990049745819
2014-04-28 09:30:00,5,4680,closing,11288.654401937418,334.1575359076755,1.0,2,126.07315992668595,88.85,187.05,0.8222328370841142
