date,trade_id,idx,event,current_pos,change,direction,score,shares,price_stock,price_spy,beta
2008-01-29 16:00:00,0,1537,opening,10000.0,0.0,1.0,1,209.95171110644552,47.63,135.91,1.0448352700458468
2008-01-30 09:30:00,0,1538,holding,10049.295746192549,49.29574619254952,1.0,1,209.95171110644552,47.52,135.58,1.0449935380966788
2008-01-30 16:00:00,0,1539,closing,10261.35529499178,261.3552949917788,1.0,1,209.95171110644552,47.83,134.91,1.0449935380966788
2008-04-25 09:30:00,1,1658,opening,10261.35529499178,0.0,1.0,1,201.20304499983882,51.0,139.41,1.0944626818983938
2008-04-25 16:00:00,1,1659,holding,10060.565136836944,-200.7901581548349,1.0,1,201.20304499983882,50.21,139.6,1.0944626818983938
2008-04-28 09:30:00,1,1660,closing,9964.70203640071,-296.6532585910692,1.0,1,201.20304499983882,50.04,139.88,1.093378764635636
2008-10-23 09:30:00,2,1910,opening,9964.70203640071,0.0,1.0,1,269.1707735386469,37.02,90.29,1.2292254442098574
2008-10-23 16:00:00,2,1911,holding,10572.78152594463,608.079489543921,1.0,1,269.1707735386469,41.0,91.69,1.2292254442098574
2008-10-24 09:30:00,2,1912,closing,12101.399694664067,2136.6976582633574,1.0,1,269.1707735386469,37.3,84.06,1.191852089604759
2009-01-27 16:00:00,3,2039,opening,12101.399694664067,0.0,1.0,1,303.3692578256221,39.89,84.53,1.1534350840782885
2009-01-28 09:30:00,3,2040,holding,11980.985274526323,-120.41442013774372,1.0,1,303.3692578256221,41.65,86.4,1.1607558018230522
2009-01-28 16:00:00,3,2041,closing,11510.186300865025,-591.2133937990418,1.0,1,303.3692578256221,41.24,87.39,1.1607558018230522
2009-04-30 16:00:00,4,2169,opening,11510.186300865025,0.0,1.0,1,279.7809018197624,41.14,87.42,1.1613476758306125
2009-05-01 09:30:00,4,2170,holding,11397.371100172113,-112.81520069291261,1.0,1,279.7809018197624,40.76,87.44,1.1623099793792808
2009-05-01 16:00:00,4,2171,closing,11377.057200959427,-133.12909990559788,1.0,1,279.7809018197624,41.21,87.89,1.1623099793792808
2009-08-03 09:30:00,5,2298,opening,11377.057200959427,0.0,1.0,1,263.3578055777645,43.2,99.85,1.1540070004523504
2009-08-03 16:00:00,5,2299,closing,11677.057523867257,300.00032290782997,1.0,1,263.3578055777645,45.02,100.44,1.1540070004523504
2010-01-26 16:00:00,6,2541,opening,11677.057523867257,0.0,1.0,1,232.47178028802026,50.23,109.31,1.1309829958263273
2010-01-27 09:30:00,6,2542,holding,11727.81485895667,50.75733508941338,1.0,1,232.47178028802026,50.29,109.17,1.13104003087935
2010-01-27 16:00:00,6,2543,closing,11696.094368792315,19.03684492505807,1.0,1,232.47178028802026,50.9,109.83,1.13104003087935
2010-07-22 16:00:00,7,2787,opening,11696.094368792315,0.0,1.0,2,237.29142561964528,49.29,109.46,1.1083568180708776
2010-07-23 09:30:00,7,2788,holding,11656.665669568425,-39.42869922388973,1.0,2,237.29142561964528,48.88,109.24,1.108404595648635
2010-07-23 16:00:00,7,2789,closing,11647.938689586486,-48.1556792058297,1.0,2,237.29142561964528,50.14,110.41,1.108404595648635
2010-10-21 16:00:00,8,2915,opening,11647.938689586486,0.0,1.0,1,211.85774262616383,54.98,118.13,1.1005231876951345
2010-10-22 09:30:00,8,2916,holding,11629.275256789853,-18.6634327966336,1.0,1,211.85774262616383,55.09,118.31,1.0999406010857942
2010-10-22 16:00:00,8,2917,closing,11622.067659886003,-25.87102970048417,1.0,1,211.85774262616383,55.1,118.35,1.0999406010857942
2011-01-26 09:30:00,9,3046,opening,11622.067659886003,0.0,1.0,1,206.10157226256433,56.39,129.49,1.0971591840527508
2011-01-26 16:00:00,9,3047,holding,11542.205639242116,-79.86202064388702,1.0,1,206.10157226256433,56.2,129.67,1.0971591840527508
2011-01-27 09:30:00,9,3048,closing,11558.09302520533,-63.97463468067284,1.0,1,206.10157226256433,56.31,129.7,1.0971291753713985
2011-04-21 16:00:00,10,3167,opening,11558.09302520533,0.0,1.0,2,188.48814457282012,61.32,133.78,1.0886982540469883
2011-04-25 09:30:00,10,3168,closing,11578.613696595827,20.52067139049739,1.0,2,188.48814457282012,61.32,133.68,1.0884342275433567
2011-10-19 16:00:00,11,3417,opening,11578.613696595827,0.0,-1.0,-1,212.8812961315651,54.39,121.13,1.0727455967734105
2011-10-20 09:30:00,11,3418,holding,11698.215449585572,119.60175298974453,-1.0,-1,212.8812961315651,54.15,121.43,1.0717112472520531
2011-10-20 16:00:00,11,3419,closing,11669.8450758595,91.23137926367407,-1.0,-1,212.8812961315651,54.53,121.66,1.0717112472520531
2012-01-25 09:30:00,12,3548,opening,11669.8450758595,0.0,-1.0,-1,201.37782702087145,57.95,131.26,1.0694331140185227
2012-01-25 16:00:00,12,3549,holding,11708.159835073237,38.314759213735705,-1.0,-1,201.37782702087145,59.15,132.56,1.0694331140185227
2012-01-26 09:30:00,12,3550,closing,11825.15341254287,155.30833668336828,-1.0,-1,201.37782702087145,59.2,133.15,1.0696465653596974
2012-04-19 16:00:00,13,3667,opening,11825.15341254287,0.0,1.0,1,191.65564688075963,61.7,137.72,1.0650948783374607
2012-04-20 09:30:00,13,3668,holding,11740.880915170565,-84.27249737230598,1.0,1,191.65564688075963,61.91,138.33,1.0651439558171945
2012-04-20 16:00:00,13,3669,closing,11979.441608751324,154.28819620845465,1.0,1,191.65564688075963,62.75,137.95,1.0651439558171945
2012-07-19 16:00:00,14,3793,opening,11979.441608751324,0.0,1.0,1,188.0898352763593,63.69,137.73,1.0587273722368649
2012-07-20 09:30:00,14,3794,holding,12059.531643137132,80.09003438580841,1.0,1,188.0898352763593,63.29,136.95,1.058680905819108
2012-07-20 16:00:00,14,3795,closing,12046.024750059212,66.58314130788854,1.0,1,188.0898352763593,62.71,136.47,1.058680905819108
2012-10-18 16:00:00,15,3921,opening,12046.024750059212,0.0,-1.0,-1,162.91621247037074,73.94,145.82,1.0430528225390774
2012-10-19 09:30:00,15,3922,holding,12001.772754065176,-44.25199599403567,-1.0,-1,162.91621247037074,73.93,145.55,1.0434236066924534
2012-10-19 16:00:00,15,3923,closing,11703.1482983528,-342.87645170641184,-1.0,-1,162.91621247037074,73.51,143.39,1.0434236066924534
2013-01-22 16:00:00,16,4045,opening,11703.1482983528,0.0,1.0,1,150.1366042123515,77.95,149.13,1.0363851617696096
2013-01-23 09:30:00,16,4046,holding,11719.66332481616,16.51502646335858,1.0,1,150.1366042123515,78.06,149.13,1.0315467275176815
2013-01-23 16:00:00,16,4047,closing,11619.262107324372,-83.88619102842858,1.0,1,150.1366042123515,77.64,149.37,1.0315467275176815
2013-04-23 16:00:00,17,4171,opening,11619.262107324372,0.0,1.0,1,134.56007072755497,86.35,157.78,1.023585356462449
2013-04-24 09:30:00,17,4172,holding,11613.721022133583,-5.541085190789163,1.0,1,134.56007072755497,86.36,157.83,1.0232359390292989
2013-04-24 16:00:00,17,4173,closing,11539.554300871743,-79.70780645262813,1.0,1,134.56007072755497,85.86,157.88,1.0232359390292989
2013-07-23 16:00:00,18,4297,opening,11539.554300871743,0.0,1.0,1,140.3667960208216,82.21,169.14,1.0100620852260473
2013-07-24 09:30:00,18,4298,holding,11464.241850248804,-75.31245062294028,1.0,1,140.3667960208216,82.33,169.79,1.0100637792256315
2013-07-24 16:00:00,18,4299,closing,11623.246387775996,83.69208690425378,1.0,1,140.3667960208216,82.18,168.52,1.0100637792256315
2014-01-21 16:00:00,19,4547,opening,11623.246387775996,0.0,1.0,1,136.74407515030583,85.0,184.18,0.8895556803520314
2014-01-22 09:30:00,19,4548,holding,11571.86312493159,-51.38326284440636,1.0,1,136.74407515030583,84.9,184.49,0.8889436786546548
2014-01-22 16:00:00,19,4549,closing,11548.48201845333,-74.76436932266756,1.0,1,136.74407515030583,84.56,184.3,0.8889436786546548
2014-04-22 16:00:00,20,4673,opening,11548.48201845333,0.0,1.0,1,132.90921876456818,86.89,187.89,0.8220297161659956
2014-04-23 09:30:00,20,4674,holding,11558.551536831124,10.069518377795198,1.0,1,132.90921876456818,86.9,187.81,0.8210233527059531
2014-04-23 16:00:00,20,4675,closing,11761.36179376722,212.8797753138918,1.0,1,132.90921876456818,88.13,187.45,0.8210233527059531
2014-10-21 16:00:00,21,4927,opening,11761.36179376722,0.0,1.0,1,124.80222616476253,94.24,194.07,0.7983326856193272
2014-10-22 09:30:00,21,4928,holding,11789.88745007857,28.525656311349838,1.0,1,124.80222616476253,94.74,194.41,0.7985327244500151
2014-10-22 16:00:00,21,4929,closing,12066.091277839834,304.72948407261384,1.0,1,124.80222616476253,95.58,192.69,0.7985327244500151
2015-01-23 09:30:00,22,5054,opening,12066.091277839834,0.0,1.0,1,111.7334130738016,107.99,205.79,0.7949170978177812
2015-01-23 16:00:00,22,5055,holding,12028.30661526569,-37.78466257414422,1.0,1,111.7334130738016,107.0,204.97,0.7949170978177812
2015-01-26 09:30:00,22,5056,closing,12041.343496206022,-24.74778163381312,1.0,1,111.7334130738016,106.91,204.71,0.7991084034723026
2015-04-21 16:00:00,23,5175,opening,12041.343496206022,0.0,1.0,1,118.19143596590128,101.88,209.6,0.8052155748829365
2015-04-22 09:30:00,23,5176,holding,11997.596308893802,-43.747187312219204,1.0,1,118.19143596590128,101.84,210.01,0.8043348122352616
2015-04-22 16:00:00,23,5177,closing,11959.865624631999,-81.47787157402253,1.0,1,118.19143596590128,102.02,210.63,0.8043348122352616
2015-07-22 09:30:00,24,5302,opening,11959.865624631999,0.0,1.0,1,114.26259314638386,104.67,210.93,0.8122185960358491
2015-07-22 16:00:00,24,5303,holding,11991.01632900092,31.150704368922135,1.0,1,114.26259314638386,105.3,211.37,0.8122185960358491
2015-07-23 09:30:00,24,5304,closing,11986.450969906533,26.585345274533974,1.0,1,114.26259314638386,105.39,211.53,0.8128626081328516
2015-10-20 16:00:00,25,5429,opening,11986.450969906533,0.0,1.0,1,110.01790702071163,108.95,203.09,0.814911149626137
2015-10-21 09:30:00,25,5430,holding,12000.340312841274,13.889342934741194,1.0,1,110.01790702071163,109.5,203.61,0.8154376849203352
2015-10-21 16:00:00,25,5431,closing,12290.15428286402,303.70331295748605,1.0,1,110.01790702071163,110.7,201.85,0.8154376849203352
2016-04-21 16:00:00,26,5681,opening,12290.15428286402,0.0,1.0,1,112.97136026164186,108.79,208.97,0.8228978020428521
2016-04-22 09:30:00,26,5682,holding,12370.998517463126,80.84423459910568,1.0,1,112.97136026164186,109.16,208.55,0.8239558164515224
2016-04-22 16:00:00,26,5683,closing,12521.745571400385,231.5912885363655,1.0,1,112.97136026164186,110.84,208.97,0.8239558164515224
2016-07-22 09:30:00,27,5808,opening,12521.745571400385,0.0,1.0,1,107.28020537526032,116.72,216.41,0.8293915731923971
2016-07-22 16:00:00,27,5809,holding,12494.024902115616,-27.720669284768647,1.0,1,107.28020537526032,117.15,217.24,0.8293915731923971
2016-07-25 09:30:00,27,5810,closing,12499.28742290339,-22.45814849699575,1.0,1,107.28020537526032,117.0,217.0,0.8295576495588108
2017-01-24 16:00:00,28,6063,opening,12499.28742290339,0.0,-1.0,-1,106.97781087729706,116.84,227.6,0.7882564764309206
2017-01-25 09:30:00,28,6064,holding,12539.62684305779,40.33942015439925,-1.0,-1,106.97781087729706,117.33,228.7,0.7857143623539045
2017-01-25 16:00:00,28,6065,closing,12576.617965824344,77.33054292095376,-1.0,-1,106.97781087729706,117.67,229.57,0.7857143623539045
2017-04-24 09:30:00,29,6186,opening,12576.617965824344,0.0,1.0,1,103.97336281270125,120.96,237.18,0.7842046148069998
2017-04-24 16:00:00,29,6187,closing,12536.883718236739,-39.73424758760474,1.0,1,103.97336281270125,120.57,237.17,0.7842046148069998
2017-10-19 16:00:00,30,6437,opening,12536.883718236739,0.0,1.0,1,94.14195177770324,133.17,255.79,0.7792099663792207
2017-10-20 09:30:00,30,6438,holding,12548.267262369818,11.383544133078809,1.0,1,94.14195177770324,134.0,256.7,0.781123207211788
2017-10-20 16:00:00,30,6439,closing,12454.17463285835,-82.70908537838899,1.0,1,94.14195177770324,133.32,257.11,0.781123207211788
2018-01-23 16:00:00,31,6565,opening,12454.17463285835,0.0,-1.0,-1,85.15092734075175,146.26,283.29,0.7982564412083937
2018-01-24 09:30:00,31,6566,holding,12448.446291730834,-5.728341127516961,-1.0,-1,85.15092734075175,146.91,284.02,0.8006447072932454
2018-01-24 16:00:00,31,6567,closing,12330.892421290217,-123.282211568133,-1.0,-1,85.15092734075175,147.62,283.18,0.8006447072932454
2018-04-24 16:00:00,32,6691,opening,12330.892421290217,0.0,1.0,1,92.79720365209374,132.88,262.98,0.8219541253246754
2018-04-25 09:30:00,32,6692,holding,12246.218386852916,-84.67403443730107,1.0,1,92.79720365209374,131.91,262.91,0.8199830929649401
2018-04-25 16:00:00,32,6693,closing,12220.067488045555,-110.82493324466093,1.0,1,92.79720365209374,132.22,263.63,0.8199830929649401
2018-07-20 09:30:00,33,6812,opening,12220.067488045555,0.0,1.0,1,97.8701544773791,124.86,279.77,0.8110977779892615
2018-07-20 16:00:00,33,6813,holding,12260.48774440239,40.42025635683336,1.0,1,97.8701544773791,125.2,279.68,0.8110977779892615
2018-07-23 09:30:00,33,6814,closing,12313.000219379928,92.93273133437256,1.0,1,97.8701544773791,125.55,279.45,0.8111623625369966
2018-10-19 09:30:00,34,6940,opening,12313.000219379928,0.0,1.0,1,99.03482843545346,124.33,277.13,0.8080116933271526
2018-10-19 16:00:00,34,6941,holding,12555.739564349411,242.7393449694836,1.0,1,99.03482843545346,126.07,276.25,0.8080116933271526
2018-10-22 09:30:00,34,6942,closing,12478.887668948515,165.88744956858662,1.0,1,99.03482843545346,125.9,277.0,0.807910074962607
2019-01-23 09:30:00,35,7066,opening,12478.887668948515,0.0,-1.0,-1,101.72729818984686,122.67,264.01,0.7870815035997658
2019-01-23 16:00:00,35,7067,holding,12395.242509692229,-83.64515925628693,-1.0,-1,101.72729818984686,123.02,263.41,0.7870815035997658
2019-01-24 09:30:00,35,7068,closing,12406.695345240201,-72.19232370831361,-1.0,-1,101.72729818984686,122.75,263.21,0.786729780202042
2019-04-22 09:30:00,36,7188,opening,12406.695345240201,0.0,1.0,1,89.65670866628271,138.38,289.17,0.7847226024247883
2019-04-22 16:00:00,36,7189,closing,12170.611760576494,-236.08358466370746,1.0,1,89.65670866628271,136.61,290.27,0.7847226024247883
2019-07-23 16:00:00,37,7317,opening,12170.611760576494,0.0,1.0,1,82.51262210560334,147.5,300.03,0.7767078668981348
2019-07-24 09:30:00,37,7318,holding,12232.697113061617,62.085352485122904,1.0,1,82.51262210560334,147.6,299.19,0.7794363043681407
2019-07-24 16:00:00,37,7319,closing,12191.639434601037,21.02767402454321,1.0,1,82.51262210560334,148.85,301.44,0.7794363043681407
2020-01-23 16:00:00,38,7571,opening,12191.639434601037,0.0,-1.0,-1,90.85356162606034,134.19,331.72,0.7945133433967015
2020-01-24 09:30:00,38,7572,holding,12285.404817194078,93.76538259304036,-1.0,-1,90.85356162606034,133.73,332.44,0.7931651013138148
2020-01-24 16:00:00,38,7573,closing,11925.09195057095,-266.54748403008665,-1.0,-1,90.85356162606034,134.78,328.77,0.7931651013138148
2020-04-21 16:00:00,39,7693,opening,11925.09195057095,0.0,-1.0,-1,117.16537581618147,101.78,273.04,0.7543622370803774
