date,trade_id,idx,event,current_pos,change,direction,score,shares,price_stock,price_spy,beta
2006-10-30 16:00:00,3,913,holding,8788.938458063813,-3.425833366063487,1.0,1,310.0269496272876,28.53,137.81,1.2070007649373795
2006-10-31 09:30:00,3,914,holding,8722.648434035196,-69.71585739468001,1.0,1,310.0269496272876,28.63,138.07,1.2033026377444518
2006-10-31 16:00:00,3,915,holding,8852.227364303755,59.863072873878785,1.0,1,310.0269496272876,28.71,137.79,1.2033026377444518
2006-11-01 09:30:00,3,916,holding,8713.022061676587,-79.34222975328912,1.0,1,310.0269496272876,28.78,138.22,1.2037091094215753
2006-11-01 16:00:00,3,917,holding,9231.23863104322,438.87433961334364,1.0,1,310.0269496272876,28.81,136.86,1.2037091094215753
2006-11-02 09:30:00,3,918,closing,9321.90609546465,529.5418040347736,1.0,1,310.0269496272876,28.68,136.51,1.2030096336904457
2007-01-29 09:30:00,4,1032,opening,9321.90609546465,0.0,1.0,1,303.8430930725114,30.68,142.19,1.1950253212741102
2007-01-29 16:00:00,4,1033,holding,9327.163658091995,5.257562627344387,1.0,1,303.8430930725114,30.53,142.05,1.1950253212741102
2007-01-30 09:30:00,4,1034,holding,9230.387324840132,-91.51877062451841,1.0,1,303.8430930725114,30.57,142.35,1.1953654321972376
2007-01-30 16:00:00,4,1035,holding,9043.277362900611,-278.6287325640384,1.0,1,303.8430930725114,30.48,142.79,1.1953654321972376
2007-01-31 09:30:00,4,1036,holding,9083.142807702803,-238.76328776184636,1.0,1,303.8430930725114,30.42,142.63,1.1952501199575587
2007-01-31 16:00:00,4,1037,holding,8810.161555948902,-511.74453951574867,1.0,1,303.8430930725114,30.86,143.75,1.1952501199575587
2007-02-01 09:30:00,4,1038,closing,8658.844618121091,-663.0614773435598,1.0,1,303.8430930725114,30.84,144.15,1.1985807109640767
2007-04-30 09:30:00,5,1158,opening,8658.844618121091,0.0,1.0,2,287.3828283478623,30.13,149.64,1.177240887891981
2007-04-30 16:00:00,5,1159,holding,9060.972282347344,402.1276642262522,1.0,2,287.3828283478623,29.94,148.29,1.177240887891981
2007-05-01 09:30:00,5,1160,holding,9016.990836266155,358.1462181450647,1.0,2,287.3828283478623,29.94,148.42,1.1732663828523522
2007-05-01 16:00:00,5,1161,holding,9064.607233303885,405.7626151827941,1.0,2,287.3828283478623,30.4,148.67,1.1732663828523522
2007-05-02 09:30:00,5,1162,holding,8983.920077338298,325.0754592172063,1.0,2,287.3828283478623,30.39,148.9,1.1750212220526937
2007-05-02 16:00:00,5,1163,holding,8830.620257328977,171.7756392078867,1.0,2,287.3828283478623,30.61,149.54,1.1750212220526937
2007-05-03 09:30:00,5,1164,closing,8682.269338161565,23.424720040473517,1.0,2,287.3828283478623,30.6,149.97,1.1755553675251376
2007-07-23 09:30:00,6,1274,opening,8682.269338161565,0.0,1.0,1,276.858078385254,31.36,154.18,1.1467596280120762
2007-07-23 16:00:00,6,1275,holding,8701.87629490213,19.6069567405644,1.0,1,276.858078385254,31.19,153.97,1.1467596280120762
2007-07-24 09:30:00,6,1276,holding,8921.908057726812,239.63871956524724,1.0,1,276.858078385254,31.01,153.12,1.1510818287755495
2007-07-24 16:00:00,6,1277,holding,9441.599055171711,759.3297170101475,1.0,1,276.858078385254,30.8,151.3,1.1510818287755495
2007-07-25 09:30:00,6,1278,holding,9265.609529838437,583.3401916768727,1.0,1,276.858078385254,30.99,152.02,1.1455866039473046
2007-07-25 16:00:00,6,1279,holding,9318.260031352862,635.9906931912982,1.0,1,276.858078385254,30.71,151.61,1.1455866039473046
2007-07-26 09:30:00,6,1280,closing,9638.97206162512,956.7027234635544,1.0,1,276.858078385254,30.24,150.19,1.1228098841335612
2007-10-29 09:30:00,7,1412,opening,9638.97206162512,0.0,1.0,2,276.58456417862607,34.85,153.93,1.0357068896573696
2007-10-29 16:00:00,7,1413,holding,9504.23627591657,-134.73578570854914,1.0,2,276.58456417862607,34.57,154.13,1.0357068896573696
2007-10-30 09:30:00,7,1414,holding,9643.712529391873,4.740467766751886,1.0,2,276.58456417862607,34.37,153.45,1.0332547231008609
2007-10-30 16:00:00,7,1415,holding,10087.333616496366,448.36155487124677,1.0,2,276.58456417862607,35.57,153.06,1.0332547231008609
2007-10-31 09:30:00,7,1416,holding,9809.96069269017,170.98863106505064,1.0,2,276.58456417862607,35.52,153.98,1.034325611931295
2007-10-31 16:00:00,7,1417,holding,9974.826219556495,335.8541579313752,1.0,2,276.58456417862607,36.81,154.65,1.034325611931295
2007-11-01 09:30:00,7,1418,closing,10286.968874208533,647.9968125834137,1.0,2,276.58456417862607,36.53,153.29,1.0327319523656289
2008-01-28 09:30:00,8,1534,opening,10286.968874208533,0.0,1.0,2,311.5375189039531,33.02,133.26,0.9891623600178888
2008-01-28 16:00:00,8,1535,holding,9583.348467419699,-703.6204067888336,1.0,2,311.5375189039531,32.72,135.24,0.9891623600178888
2008-01-29 09:30:00,8,1536,holding,9358.829723684708,-928.1391505238252,1.0,2,311.5375189039531,32.85,136.1,0.9751917138617857
2008-01-29 16:00:00,8,1537,holding,9339.495969571017,-947.4729046375153,1.0,2,311.5375189039531,32.6,135.91,0.9751917138617857
2008-01-30 09:30:00,8,1538,holding,9428.727660667795,-858.2412135407378,1.0,2,311.5375189039531,32.56,135.58,0.9755981279713449
