date,trade_id,idx,event,current_pos,change,direction,score,shares,price_stock,price_spy,beta
2006-08-09 09:30:00,0,798,opening,10000.0,0.0,1.0,2,515.1983513652756,19.41,128.2,1.6281579505652286
2006-08-09 16:00:00,0,799,holding,11213.989026115174,1213.989026115175,1.0,2,515.1983513652756,19.78,126.98,1.6281579505652286
2006-08-10 09:30:00,0,800,closing,11498.72425422149,1498.7242542214901,1.0,2,515.1983513652756,19.6,126.53,1.6244967136956916
2006-11-09 09:30:00,1,928,opening,11498.72425422149,0.0,1.0,2,419.049717719442,27.44,139.01,1.5970612611808743
2006-11-09 16:00:00,1,929,holding,11748.293858949442,249.56960472795274,1.0,2,419.049717719442,26.71,138.18,1.5970612611808743
2006-11-10 09:30:00,1,930,closing,11758.30179306782,259.57753884632916,1.0,2,419.049717719442,26.67,138.14,1.597768539868383
2010-02-04 09:30:00,2,2554,opening,11758.30179306782,0.0,1.0,2,502.2768813783776,23.41,108.98,1.0862393505327717
2010-02-04 16:00:00,2,2555,holding,13018.538572800058,1260.236779732239,1.0,2,502.2768813783776,23.16,106.44,1.0862393505327717
2010-02-05 09:30:00,2,2556,closing,13023.3861865831,1265.084393515281,1.0,2,502.2768813783776,23.3,106.56,1.0846934994839381
2010-05-13 09:30:00,3,2690,opening,13023.3861865831,0.0,1.0,2,499.1715671361863,26.09,117.13,1.0790548951568626
2010-05-13 16:00:00,3,2691,holding,13357.89232525406,334.50613867096035,1.0,2,499.1715671361863,25.53,115.99,1.0790548951568626
2010-05-14 09:30:00,3,2692,closing,13691.727167173325,668.3409805902243,1.0,2,499.1715671361863,25.26,115.12,1.0799009843018654
2022-11-16 09:30:00,4,8992,opening,13691.727167173325,0.0,1.0,2,304.66682614982926,44.94,396.78,0.9548985057850837
2022-11-16 16:00:00,4,8993,holding,13911.09185587108,219.36468869775538,1.0,2,304.66682614982926,44.39,395.45,0.9548985057850837
2022-11-17 09:30:00,4,8994,closing,15911.212369234026,2219.4852020607013,1.0,2,304.66682614982926,46.19,390.46,0.9514502078294297
2023-02-16 09:30:00,5,9116,opening,15911.212369234026,0.0,1.0,2,318.28790496567365,49.99,408.79,0.9301567466421643
2023-02-16 16:00:00,5,9117,holding,16380.48967171071,469.2773024766827,1.0,2,318.28790496567365,50.99,408.28,0.9301567466421643
2023-02-17 09:30:00,5,9118,closing,17145.955525035122,1234.7431558010974,1.0,2,318.28790496567365,51.33,406.06,0.919174006258566
