date,trade_id,idx,event,current_pos,change,direction,score,shares,price_stock,price_spy,beta
2009-10-16 09:30:00,0,2404,opening,10000.0,0.0,1.0,2,85.01232678738417,117.63,108.8,0.7625759924163753
2009-10-16 16:00:00,0,2405,holding,9871.74769707409,-128.25230292590953,1.0,2,85.01232678738417,116.19,108.89,0.7625759924163753
2009-10-19 09:30:00,0,2406,closing,9869.42994831655,-130.5700516834495,1.0,2,85.01232678738417,116.3,109.07,0.7624297933943489
2011-01-19 09:30:00,1,3036,opening,9869.42994831655,0.0,1.0,2,67.41874409670436,146.39,129.41,0.7514095006938548
2011-01-19 16:00:00,1,3037,holding,10084.605973034275,215.1760247177246,1.0,2,67.41874409670436,148.71,128.25,0.7514095006938548
2011-01-20 09:30:00,1,3038,closing,10024.462301690275,155.03235337372445,1.0,2,67.41874409670436,147.6,127.96,0.7508086287135118
2018-07-19 09:30:00,2,6810,opening,10024.462301690275,0.0,1.0,2,70.98472101465993,141.22,280.31,0.8625142266041455
2018-07-19 16:00:00,2,6811,holding,10137.851833481242,113.38953179096656,1.0,2,70.98472101465993,142.55,280.0,0.8625142266041455
2018-07-20 09:30:00,2,6812,closing,10107.21328554374,82.75098385346442,1.0,2,70.98472101465993,141.92,279.77,0.8623195851073885
2018-10-17 09:30:00,3,6936,opening,10107.21328554374,0.0,1.0,2,77.86759079771755,129.8,280.44,0.8566523324439813
2018-10-17 16:00:00,3,6937,holding,9969.499271206969,-137.7140143367704,1.0,2,77.86759079771755,128.04,280.45,0.8566523324439813
2018-10-18 09:30:00,3,6938,closing,9941.426832744437,-165.78645279930188,1.0,2,77.86759079771755,126.78,279.4,0.8605530823215976
2021-10-21 09:30:00,4,8452,opening,9941.426832744437,0.0,-1.0,-2,77.95974617898712,127.52,451.77,0.9215941002339514
2021-10-21 16:00:00,4,8453,holding,10457.309959553042,515.8831268086051,-1.0,-2,77.95974617898712,122.58,453.59,0.9215941002339514
2021-10-22 09:30:00,4,8454,closing,10445.309359639596,503.88252689515895,-1.0,-2,77.95974617898712,122.31,453.13,0.9209135130256783
2022-01-25 09:30:00,5,8582,opening,10445.309359639596,0.0,1.0,2,80.8836097230881,129.14,433.06,0.8916542027736277
2022-01-25 16:00:00,5,8583,holding,10906.569786443706,461.26042680411035,1.0,2,80.8836097230881,136.1,434.47,0.8916542027736277
2022-01-26 09:30:00,5,8584,closing,10485.745406134416,40.43604649481983,1.0,2,80.8836097230881,136.47,440.72,0.8950752103702663
