sharp,wins,n_trades,win_ratio,total_ret,vol,start_pos,end_pos,earned,symbol,model,period,trade_signal,sizing
3.7187367009772934,38.0,63.0,0.6031746031746031,46.24326492009012,0.09188965646769025,10000.0,15879.321722136157,5879.321722136157,MMM,perplexity/llama-3.1-sonar-large-128k-online,5,aggresive,relative
-4.813587907783529,2.0,6.0,0.3333333333333333,-0.22012363602264723,0.0035627908735829596,10000.0,9978.011845838479,-21.98815416152138,MMM,perplexity/llama-3.1-sonar-large-128k-online,5,conservative,absolute
-4.085667254340736,2.0,6.0,0.3333333333333333,-2.3426960509720027,0.04648982208474494,10000.0,9768.453203475667,-231.54679652433333,MMM,perplexity/llama-3.1-sonar-large-128k-online,5,conservative,relative
4.886435974866882,44.0,66.0,0.6666666666666666,5.900859208761723,0.041276417011569394,10000.0,10607.84355053125,607.84355053125,MMM,google/gemini-flash-1.5-8b,1,aggresive,absolute
4.3807688962180675,44.0,66.0,0.6666666666666666,49.77850584984221,0.3707800397281586,10000.0,16450.73490833951,6450.734908339509,MMM,google/gemini-flash-1.5-8b,1,aggresive,relative
5.876048220058984,2.0,3.0,0.6666666666666666,0.225419183887852,0.027952099452318677,10000.0,10022.56734439446,22.567344394459724,MMM,google/gemini-flash-1.5-8b,1,conservative,absolute
3.6003992709064563,2.0,3.0,0.6666666666666666,1.435922949857545,0.23692290114582934,10000.0,10144.628184598287,144.62818459828668,MMM,google/gemini-flash-1.5-8b,1,conservative,relative
3.3973642331359004,40.0,66.0,0.6060606060606061,5.559751044245049,0.01960517822591045,10000.0,10571.72097365599,571.7209736559907,MMM,google/gemini-flash-1.5-8b,3,aggresive,absolute
3.0278740087577214,40.0,66.0,0.6060606060606061,43.504819014694874,0.16719709776727815,10000.0,15450.375127421346,5450.375127421346,MMM,google/gemini-flash-1.5-8b,3,aggresive,relative
19.582499490557986,3.0,3.0,1.0,0.30656504117599664,0.004109498868077916,10000.0,10030.70354323605,30.70354323604988,MMM,google/gemini-flash-1.5-8b,3,conservative,absolute
38.239927419736645,3.0,3.0,1.0,3.003582898945502,0.0201153644876283,10000.0,10304.914547595614,304.91454759561384,MMM,google/gemini-flash-1.5-8b,3,conservative,relative
3.0126870044604472,35.0,66.0,0.5303030303030303,4.588249274809384,0.010450918605549815,10000.0,10469.51379349059,469.5137934905906,MMM,google/gemini-flash-1.5-8b,5,aggresive,absolute
2.5127132344615566,35.0,66.0,0.5303030303030303,33.58482802854798,0.09218504657211951,10000.0,13991.267335983575,3991.2673359835753,MMM,google/gemini-flash-1.5-8b,5,aggresive,relative
14.684684019043138,2.0,3.0,0.6666666666666666,0.20746018993456822,0.0022043503263882713,10000.0,10020.7675537481,20.76755374810091,MMM,google/gemini-flash-1.5-8b,5,conservative,absolute
12.37797784133659,2.0,3.0,0.6666666666666666,2.0540424566007007,0.02641616156969107,10000.0,10207.52830899365,207.52830899364926,MMM,google/gemini-flash-1.5-8b,5,conservative,relative
3.178537256604428,28.0,49.0,0.5714285714285714,2.571456080575507,0.04398507888856287,10000.0,10260.480323469497,260.4803234694973,MMM,mistralai/ministral-8b,1,aggresive,absolute
1.9180921956460202,28.0,49.0,0.5714285714285714,14.606002832358467,0.41254034575572734,10000.0,11572.656546829854,1572.656546829854,MMM,mistralai/ministral-8b,1,aggresive,relative
-3.206143325891593,4.0,9.0,0.4444444444444444,-0.4435660045889993,0.015844130859503345,10000.0,9955.741629649188,-44.258370350811674,MMM,mistralai/ministral-8b,1,conservative,absolute
0.2501447124073624,4.0,9.0,0.4444444444444444,-1.4906221099167571,0.17556139508975957,10000.0,9852.043266498657,-147.95673350134348,MMM,mistralai/ministral-8b,1,conservative,relative
3.2005630237000036,26.0,49.0,0.5306122448979592,3.4191620195476142,0.017048954764380436,10000.0,10347.828730280027,347.82873028002723,MMM,mistralai/ministral-8b,3,aggresive,absolute
2.1905944104823405,26.0,49.0,0.5306122448979592,21.57586252928106,0.16313308878916674,10000.0,12408.028444288375,2408.028444288375,MMM,mistralai/ministral-8b,3,aggresive,relative
-4.15320484408196,3.0,9.0,0.3333333333333333,-0.33486706264131366,0.009038125400628129,10000.0,9966.569299178655,-33.430700821345454,MMM,mistralai/ministral-8b,3,conservative,absolute
-1.0358532958046103,3.0,9.0,0.3333333333333333,0.4525827584331633,0.08557953110986014,10000.0,10045.360846099988,45.36084609998761,MMM,mistralai/ministral-8b,3,conservative,relative
4.215609130110696,27.0,49.0,0.5510204081632653,4.016928265955648,0.008685745906559862,10000.0,10409.86980322239,409.86980322238924,MMM,mistralai/ministral-8b,5,aggresive,absolute
2.45102077688752,27.0,49.0,0.5510204081632653,24.295804678625217,0.08600904548441984,10000.0,12750.151320140196,2750.151320140196,MMM,mistralai/ministral-8b,5,aggresive,relative
-1.5342537072087994,3.0,9.0,0.3333333333333333,-0.1646541546659093,0.00494475235162205,10000.0,9983.548132591899,-16.451867408100952,MMM,mistralai/ministral-8b,5,conservative,absolute
0.20227180986798307,3.0,9.0,0.3333333333333333,0.08612038391162076,0.07235157782175128,10000.0,10008.615747816206,8.61574781620584,MMM,mistralai/ministral-8b,5,conservative,relative
2.7168118743065452,30.0,51.0,0.5882352941176471,2.6404901459989225,0.033999270057691336,10000.0,10267.56599565114,267.56599565114084,AXP,openai/gpt-4o,1,aggresive,absolute
0.8108267139324101,30.0,51.0,0.5882352941176471,17.124721304232647,0.6809306811406298,10000.0,11867.841012682264,1867.8410126822637,AXP,openai/gpt-4o,1,aggresive,relative
,1.0,1.0,1.0,0.03957887394382913,,10000.0,10003.958670741358,3.958670741358219,AXP,openai/gpt-4o,1,conservative,absolute
,1.0,1.0,1.0,0.25838563659266667,,10000.0,10025.871973997508,25.871973997507666,AXP,openai/gpt-4o,1,conservative,relative
-1.4817729941084279,28.0,51.0,0.5490196078431373,-0.723727554692269,0.025891291751186377,10000.0,9927.888504667015,-72.11149533298521,AXP,openai/gpt-4o,3,aggresive,absolute
-2.04879269030847,28.0,51.0,0.5490196078431373,-83.88142585863851,0.8154510164380235,10000.0,4322.227240841552,-5677.772759158448,AXP,openai/gpt-4o,3,aggresive,relative
,1.0,1.0,1.0,0.016607135421544572,,10000.0,10001.660851448261,1.6608514482613828,AXP,openai/gpt-4o,3,conservative,absolute
,1.0,1.0,1.0,0.10848641997349266,,10000.0,10010.854528777601,10.854528777601445,AXP,openai/gpt-4o,3,conservative,relative
0.6642336106743105,26.0,51.0,0.5098039215686274,1.1062209467910353,0.016064479133621093,10000.0,10111.2362195074,111.23621950740016,AXP,openai/gpt-4o,5,aggresive,absolute
-1.4276472625734635,26.0,51.0,0.5098039215686274,-76.08699668559443,0.37811506807661777,10000.0,4672.597496423374,-5327.402503576626,AXP,openai/gpt-4o,5,aggresive,relative
,0.0,1.0,0.0,-0.903063998634286,,10000.0,9910.100137744068,-89.89986225593202,AXP,openai/gpt-4o,5,conservative,absolute
,0.0,1.0,0.0,-6.055100427068664,,10000.0,9412.457602405517,-587.5423975944832,AXP,openai/gpt-4o,5,conservative,relative
-1.1967479898214946,35.0,66.0,0.5303030303030303,-0.24391617444495697,0.032153005712582367,10000.0,9975.638105933962,-24.361894066038076,AXP,openai/o1-mini,1,aggresive,absolute
-1.1390739701024928,35.0,66.0,0.5303030303030303,-14.200231337442048,0.6144198154763854,10000.0,8676.192493554143,-1323.8075064458571,AXP,openai/o1-mini,1,aggresive,relative
-9.430710813809581,1.0,2.0,0.5,-0.07466218827452932,0.012319122601255245,10000.0,9992.536567700188,-7.463432299811757,AXP,openai/o1-mini,1,conservative,absolute
-9.974178489021373,1.0,2.0,0.5,-1.6058547170852244,0.2319486054790383,10000.0,9840.697038715862,-159.3029612841383,AXP,openai/o1-mini,1,conservative,relative
-3.4482378005563814,32.0,66.0,0.48484848484848486,-4.722900025299357,0.02287442277401703,10000.0,9538.689363497393,-461.31063650260694,AXP,openai/o1-mini,3,aggresive,absolute
-2.4325853619776705,32.0,66.0,0.48484848484848486,-120.71625575085585,0.7162179623320366,10000.0,2990.4459860260013,-7009.554013973999,AXP,openai/o1-mini,3,aggresive,relative
-0.9046505451081076,1.0,2.0,0.5,-0.01491336015016568,0.002140487653534221,10000.0,9998.50877518361,-1.491224816389149,AXP,openai/o1-mini,3,conservative,absolute
-2.9708751495176893,1.0,2.0,0.5,-0.446625539559727,0.035148587110182476,10000.0,9955.437034912049,-44.56296508795094,AXP,openai/o1-mini,3,conservative,relative
-1.4480707186604456,30.0,66.0,0.45454545454545453,-3.1641544123921657,0.014920121542777094,10000.0,9688.53811184003,-311.46188815997084,AXP,openai/o1-mini,5,aggresive,absolute
-2.282501010050707,30.0,66.0,0.45454545454545453,-125.983108221038,0.33916992368182164,10000.0,2837.0194475795274,-7162.980552420473,AXP,openai/o1-mini,5,aggresive,relative
-9.148905648867471,1.0,2.0,0.5,-0.09498801835022831,0.002616376378001309,10000.0,9990.505708098714,-9.494291901286488,AXP,openai/o1-mini,5,conservative,absolute
-9.77110998481118,1.0,2.0,0.5,-1.9031006214377675,0.049081563645052645,10000.0,9811.489400567982,-188.51059943201835,AXP,openai/o1-mini,5,conservative,relative
2.7827452661222805,39.0,67.0,0.582089552238806,3.2807360494621323,0.030252159146972827,10000.0,10333.5145575293,333.5145575293009,AXP,perplexity/llama-3.1-sonar-large-128k-online,1,aggresive,absolute
0.9689951947288951,39.0,67.0,0.582089552238806,25.46042234419353,0.6016126919551283,10000.0,12899.50987469297,2899.5098746929707,AXP,perplexity/llama-3.1-sonar-large-128k-online,1,aggresive,relative
-2.336168235562548,3.0,7.0,0.42857142857142855,-0.2453810403497105,0.014665768651150927,10000.0,9975.491977282863,-24.508022717136555,AXP,perplexity/llama-3.1-sonar-large-128k-online,1,conservative,absolute
-3.016196228398668,3.0,7.0,0.42857142857142855,-1.861552446948729,0.12391298758965459,10000.0,9815.566742275973,-184.4332577240275,AXP,perplexity/llama-3.1-sonar-large-128k-online,1,conservative,relative
-0.6383678309412358,40.0,67.0,0.5970149253731343,0.5958144218156386,0.02266232710078584,10000.0,10059.759292638295,59.75929263829494,AXP,perplexity/llama-3.1-sonar-large-128k-online,3,aggresive,absolute
-1.470754954584143,40.0,67.0,0.5970149253731343,-63.57155039767063,0.7144347673530759,10000.0,5295.564529850938,-4704.435470149062,AXP,perplexity/llama-3.1-sonar-large-128k-online,3,aggresive,relative
-6.429066635448875,3.0,7.0,0.42857142857142855,-1.1535692005088731,0.022137337634309237,10000.0,9885.305889794392,-114.69411020560801,AXP,perplexity/llama-3.1-sonar-large-128k-online,3,conservative,absolute
-4.459825523733507,3.0,7.0,0.42857142857142855,-4.846821907252775,0.14751949388719968,10000.0,9526.876161207514,-473.1238387924859,AXP,perplexity/llama-3.1-sonar-large-128k-online,3,conservative,relative
1.2029918495844973,37.0,67.0,0.5522388059701493,2.339376095666013,0.014206839489012057,10000.0,10236.695412967181,236.69541296718126,AXP,perplexity/llama-3.1-sonar-large-128k-online,5,aggresive,absolute
-0.7156296571465466,37.0,67.0,0.5522388059701493,-52.603012793586444,0.33690194977042814,10000.0,5909.463004211227,-4090.5369957887733,AXP,perplexity/llama-3.1-sonar-large-128k-online,5,aggresive,relative
-0.3853126835483385,4.0,7.0,0.5714285714285714,-0.11610405056638709,0.02169534509945781,10000.0,9988.396332410897,-11.60366758910277,AXP,perplexity/llama-3.1-sonar-large-128k-online,5,conservative,absolute
1.687515689653814,4.0,7.0,0.5714285714285714,3.350683163908097,0.1429611524683807,10000.0,10340.745081259702,340.7450812597017,AXP,perplexity/llama-3.1-sonar-large-128k-online,5,conservative,relative
1.9413975823436547,37.0,68.0,0.5441176470588235,1.9775221340896276,0.032380285257099274,10000.0,10199.720463086614,199.72046308661447,AXP,google/gemini-flash-1.5-8b,1,aggresive,absolute
0.1477069324196489,37.0,68.0,0.5441176470588235,4.3292597382923494,0.61412276138937,10000.0,10442.43393038386,442.43393038386057,AXP,google/gemini-flash-1.5-8b,1,aggresive,relative
4.799064645461073,10.0,16.0,0.625,0.9887263040333136,0.01981176181543675,10000.0,10099.363035176568,99.36303517656779,AXP,google/gemini-flash-1.5-8b,1,conservative,absolute
5.920908118860676,10.0,16.0,0.625,7.944614173598988,0.11940293866588085,10000.0,10826.872463035766,826.8724630357665,AXP,google/gemini-flash-1.5-8b,1,conservative,relative
-1.3233021147773265,38.0,68.0,0.5588235294117647,-0.8519989114986036,0.022706557843375635,10000.0,9915.16203133483,-84.83796866516968,AXP,google/gemini-flash-1.5-8b,3,aggresive,absolute
-1.6717764415136755,38.0,68.0,0.5588235294117647,-83.89479329602993,0.7086895077054031,10000.0,4321.649508436087,-5678.350491563913,AXP,google/gemini-flash-1.5-8b,3,aggresive,relative
-0.7355101027659203,9.0,16.0,0.5625,-0.1820373468042815,0.01844132124746288,10000.0,9981.812824068162,-18.187175931838283,AXP,google/gemini-flash-1.5-8b,3,conservative,absolute
1.1870281568243926,9.0,16.0,0.5625,3.980198480449939,0.12629200793189468,10000.0,10406.04698247215,406.04698247214947,AXP,google/gemini-flash-1.5-8b,3,conservative,relative
-0.42937955515378984,33.0,68.0,0.4852941176470588,-0.3681535134836066,0.014609826467023312,10000.0,9963.252334068828,-36.74766593117238,AXP,google/gemini-flash-1.5-8b,5,aggresive,absolute
-2.351489315941005,33.0,68.0,0.4852941176470588,-110.51383582473338,0.3352191643237839,10000.0,3311.6505965485567,-6688.349403451443,AXP,google/gemini-flash-1.5-8b,5,aggresive,relative
-1.65023634705839,6.0,16.0,0.375,-0.9513921337958154,0.01674939388712977,10000.0,9905.311928274223,-94.68807172577726,AXP,google/gemini-flash-1.5-8b,5,conservative,absolute
-2.7384450719762317,6.0,16.0,0.375,-10.111807272918366,0.11135056166038301,10000.0,9038.263093463658,-961.7369065363418,AXP,google/gemini-flash-1.5-8b,5,conservative,relative
0.22851021466367577,26.0,51.0,0.5098039215686274,-0.263708715934208,0.03412568196450042,10000.0,9973.663869005304,-26.33613099469585,AXP,mistralai/ministral-8b,1,aggresive,absolute
0.4165055676250047,26.0,51.0,0.5098039215686274,3.8213908997323456,0.4318516983863841,10000.0,10389.534506013491,389.5345060134914,AXP,mistralai/ministral-8b,1,aggresive,relative
5.766284261646857,5.0,8.0,0.625,0.4778941741695996,0.026628850734210688,10000.0,10047.903790960065,47.903790960064725,AXP,mistralai/ministral-8b,1,conservative,absolute
5.009803606603475,5.0,8.0,0.625,4.428413343831143,0.27456545359067547,10000.0,10452.793115035673,452.7931150356726,AXP,mistralai/ministral-8b,1,conservative,relative
-4.640670305447564,26.0,51.0,0.5098039215686274,-4.416921953915572,0.021482472589521098,10000.0,9567.920358659061,-432.0796413409389,AXP,mistralai/ministral-8b,3,aggresive,absolute
-2.223701654462812,26.0,51.0,0.5098039215686274,-11.686661139030463,0.2023634260191891,10000.0,8897.038616098665,-1102.9613839013346,AXP,mistralai/ministral-8b,3,aggresive,relative
-11.355140845426966,3.0,8.0,0.375,-2.0534977177747153,0.019644559022047575,10000.0,9796.744296285831,-203.2557037141687,AXP,mistralai/ministral-8b,3,conservative,absolute
-7.530727035057197,3.0,8.0,0.375,-7.926168277147791,0.12383536531511709,10000.0,9237.981507520864,-762.0184924791356,AXP,mistralai/ministral-8b,3,conservative,relative
-1.4477483280938208,27.0,51.0,0.5294117647058824,-1.9509714332164596,0.015107170116727348,10000.0,9806.79368497261,-193.2063150273898,AXP,mistralai/ministral-8b,5,aggresive,absolute
0.951850648410185,27.0,51.0,0.5294117647058824,22.28223242386996,0.16202688993001982,10000.0,12495.985306404786,2495.9853064047857,AXP,mistralai/ministral-8b,5,aggresive,relative
0.6281999199856229,6.0,8.0,0.75,0.10853780305488388,0.018345389279444117,10000.0,10010.859672664454,10.859672664453683,AXP,mistralai/ministral-8b,5,conservative,absolute
0.19300529165830785,6.0,8.0,0.75,-0.12984110469059443,0.0984899157618716,10000.0,9987.024315240102,-12.975684759898286,AXP,mistralai/ministral-8b,5,conservative,relative
0.8237392688190166,35.0,63.0,0.5555555555555556,3.4107117144038477,0.08795760415645214,10000.0,10346.954344121234,346.9543441212336,AMGN,openai/gpt-4o,1,aggresive,absolute
0.3555027778787774,35.0,63.0,0.5555555555555556,15.336543746325242,0.41381231789618017,10000.0,11657.509101677806,1657.509101677806,AMGN,openai/gpt-4o,1,aggresive,relative
13.043522491215642,2.0,2.0,1.0,0.185093325922665,0.005959984884441828,10000.0,10018.526472935497,18.526472935496713,AMGN,openai/gpt-4o,1,conservative,absolute
12.024051217709049,2.0,2.0,1.0,2.1907945470258703,0.07652443366140119,10000.0,10221.496866307105,221.49686630710494,AMGN,openai/gpt-4o,1,conservative,relative
3.2755094718210565,38.0,63.0,0.6031746031746031,6.91886991652836,0.024805848386539982,10000.0,10716.384073433825,716.3840734338246,AMGN,openai/gpt-4o,3,aggresive,absolute
2.5779983435217417,38.0,63.0,0.6031746031746031,37.18884601294803,0.1451225720066388,10000.0,14504.711869016843,4504.711869016843,AMGN,openai/gpt-4o,3,aggresive,relative
13.043522491215642,2.0,2.0,1.0,0.185093325922665,0.005959984884441828,10000.0,10018.526472935497,18.526472935496713,AMGN,openai/gpt-4o,3,conservative,absolute
12.024051217709049,2.0,2.0,1.0,2.1907945470258703,0.07652443366140119,10000.0,10221.496866307105,221.49686630710494,AMGN,openai/gpt-4o,3,conservative,relative
3.124730489174447,38.0,63.0,0.6031746031746031,8.650512665472887,0.021705803618206003,10000.0,10903.569575871035,903.5695758710353,AMGN,openai/gpt-4o,5,aggresive,absolute
3.468499643246325,38.0,63.0,0.6031746031746031,48.3311837577023,0.11331049387264906,10000.0,16214.354506861497,6214.354506861497,AMGN,openai/gpt-4o,5,aggresive,relative
2.7608551277022797,1.0,2.0,0.5,0.07375836271682229,0.006732373320909998,10000.0,10007.37855708862,7.3785570886193454,AMGN,openai/gpt-4o,5,conservative,absolute
6.332299199372013,1.0,2.0,0.5,1.6562302891388947,0.06591129378479009,10000.0,10167.002181761272,167.00218176127237,AMGN,openai/gpt-4o,5,conservative,relative
1.0467068572316596,35.0,66.0,0.5303030303030303,3.858382116294424,0.08563492023354446,10000.0,10393.378432136089,393.37843213608903,AMGN,openai/o1-mini,1,aggresive,absolute
0.8771047327701217,35.0,66.0,0.5303030303030303,16.886726965593873,0.39316644794089245,10000.0,11839.629806805846,1839.6298068058459,AMGN,openai/o1-mini,1,aggresive,relative
,0.0,1.0,0.0,-0.05219693812534775,,10000.0,9994.781668210651,-5.218331789348667,AMGN,openai/o1-mini,1,conservative,absolute
,0.0,1.0,0.0,-0.5911862666018438,,10000.0,9941.055780081902,-58.94421991809759,AMGN,openai/o1-mini,1,conservative,relative
2.754549182062624,36.0,66.0,0.5454545454545454,5.331337956467556,0.024581712910915807,10000.0,10547.601336039885,547.6013360398847,AMGN,openai/o1-mini,3,aggresive,absolute
2.6781849312428303,36.0,66.0,0.5454545454545454,30.966245562012563,0.13839627908963198,10000.0,13629.649753105285,3629.6497531052846,AMGN,openai/o1-mini,3,aggresive,relative
,0.0,1.0,0.0,-0.07742256985516394,,10000.0,9992.26073936831,-7.739260631689831,AMGN,openai/o1-mini,3,conservative,absolute
,0.0,1.0,0.0,-0.8780399019137861,,10000.0,9912.580361101438,-87.41963889856197,AMGN,openai/o1-mini,3,conservative,relative
2.407344135501118,35.0,66.0,0.5303030303030303,6.914876799364205,0.021836864702141887,10000.0,10715.956164205527,715.9561642055269,AMGN,openai/o1-mini,5,aggresive,absolute
2.6615796180413045,35.0,66.0,0.5303030303030303,38.125696123732595,0.11418668854239293,10000.0,14641.23780134639,4641.2378013463895,AMGN,openai/o1-mini,5,aggresive,relative
,0.0,1.0,0.0,-0.07742256985516394,,10000.0,9992.26073936831,-7.739260631689831,AMGN,openai/o1-mini,5,conservative,absolute
,0.0,1.0,0.0,-0.8780399019137861,,10000.0,9912.580361101438,-87.41963889856197,AMGN,openai/o1-mini,5,conservative,relative
0.8862808379885109,41.0,71.0,0.5774647887323944,4.027468149708495,0.0811268453250598,10000.0,10410.967049221683,410.9670492216828,AMGN,perplexity/llama-3.1-sonar-large-128k-online,1,aggresive,absolute
0.05509314793922783,41.0,71.0,0.5774647887323944,16.104492297098965,0.37728692926418284,10000.0,11747.377403379656,1747.3774033796562,AMGN,perplexity/llama-3.1-sonar-large-128k-online,1,aggresive,relative
-2.5329173340867794,8.0,11.0,0.7272727272727273,-0.3198974465046526,0.10735228625980575,10000.0,9968.061368020439,-31.93863197956125,AMGN,perplexity/llama-3.1-sonar-large-128k-online,1,conservative,absolute
-0.5424957913055074,8.0,11.0,0.7272727272727273,4.147818785366616,0.5645284446407757,10000.0,10423.504257034958,423.50425703495785,AMGN,perplexity/llama-3.1-sonar-large-128k-online,1,conservative,relative
2.927122549875196,43.0,71.0,0.6056338028169014,5.5957999802228775,0.022769390432840583,10000.0,10575.532653575288,575.5326535752884,AMGN,perplexity/llama-3.1-sonar-large-128k-online,3,aggresive,absolute
2.3425292494335417,43.0,71.0,0.6056338028169014,29.83643438403016,0.1354785956278945,10000.0,13476.527074051797,3476.527074051797,AMGN,perplexity/llama-3.1-sonar-large-128k-online,3,aggresive,relative
1.6772611068628114,7.0,11.0,0.6363636363636364,-0.24220798843308083,0.03913808602673343,10000.0,9975.808509844086,-24.191490155913925,AMGN,perplexity/llama-3.1-sonar-large-128k-online,3,conservative,absolute
3.8037105101597706,7.0,11.0,0.6363636363636364,8.812280018618294,0.2244296897556643,10000.0,10921.22226606757,921.2222660675707,AMGN,perplexity/llama-3.1-sonar-large-128k-online,3,conservative,relative
2.835492405491072,42.0,71.0,0.5915492957746479,8.043673826024387,0.019595894052549995,10000.0,10837.60283912536,837.6028391253603,AMGN,perplexity/llama-3.1-sonar-large-128k-online,5,aggresive,absolute
